date,channel,campaign_id,campaign_name,utm_source,utm_medium,ad_set,creative_id,impressions,clicks,spend_usd,conversions,revenue_usd,ctr_%,avg_cpc_usd,roas,audience_segment,age_range
2025-02-05,Affiliate,CMP0369,Affiliate_369,affiliate,affiliate,AS714,CR3415,31070,890,866.59,19,2065.96,2.86,0.97,2.38,Loyalty,35-44
2025-02-06,Search,CMP0370,Search_370,search,cpc,AS467,CR1061,61059,1737,1127.05,11,572.76,2.84,0.65,0.51,Lookalike,18-24
2025-02-06,Display,CMP0371,Display_371,display,banner,AS792,CR5784,149737,2408,2786.55,82,3817.8,1.61,1.16,1.37,Prospects,45-54
2025-02-06,Social,CMP0372,Social_372,social,social,AS582,CR8910,113976,933,898.24,11,1168.36,0.82,0.96,1.3,Lookalike,45-54
2025-02-06,Social,CMP0373,Social_373,social,social,AS616,CR5489,132772,3641,1192.65,106,12253.55,2.74,0.33,10.27,Retargeting,25-34
2025-02-06,Social,CMP0374,Social_374,social,social,AS505,CR4095,31444,527,754.67,22,956.44,1.68,1.43,1.27,Lookalike,55+
2025-02-06,Email,CMP0375,Email_375,email,email,AS649,CR4674,106189,2676,1065.03,88,5683.96,2.52,0.4,5.34,Loyalty,18-24
2025-02-06,Affiliate,CMP0376,Affiliate_376,affiliate,affiliate,AS429,CR8966,111522,3328,3970.37,87,8922.99,2.98,1.19,2.25,Lookalike,55+
2025-02-07,Search,CMP0377,Search_377,search,cpc,AS433,CR8217,127012,1171,1280.86,38,2776.01,0.92,1.09,2.17,Lookalike,18-24
2025-02-07,Search,CMP0378,Search_378,search,cpc,AS718,CR7401,127482,1005,1270.68,21,2482.66,0.79,1.26,1.95,Loyalty,35-44
2025-02-07,Search,CMP0379,Search_379,search,cpc,AS694,CR4548,45738,1095,1623.04,32,2061.66,2.39,1.48,1.27,Lookalike,45-54
2025-02-07,Display,CMP0380,Display_380,display,banner,AS894,CR4892,87707,2186,1270.35,12,512.9,2.49,0.58,0.4,Loyalty,18-24
2025-02-07,Display,CMP0381,Display_381,display,banner,AS517,CR1672,111483,1732,934.56,41,2571.13,1.55,0.54,2.75,Prospects,25-34
2025-02-07,Display,CMP0382,Display_382,display,banner,AS473,CR8047,137731,1170,1576.41,11,751.32,0.85,1.35,0.48,Loyalty,25-34
2025-02-07,Social,CMP0383,Social_383,social,social,AS149,CR5468,35630,1036,778.92,33,1670.4,2.91,0.75,2.14,Retargeting,45-54
2025-02-07,Social,CMP0384,Social_384,social,social,AS989,CR6246,143723,1321,1626.71,35,1469.26,0.92,1.23,0.9,Lookalike,35-44
2025-02-07,Social,CMP0385,Social_385,social,social,AS898,CR2449,16280,144,90.61,3,275.07,0.88,0.63,3.04,Prospects,18-24
2025-02-07,Email,CMP0386,Email_386,email,email,AS911,CR7587,109708,2655,1416.55,41,3653.26,2.42,0.53,2.58,Prospects,35-44
2025-02-07,Affiliate,CMP0387,Affiliate_387,affiliate,affiliate,AS606,CR8427,125441,2714,3558.16,78,8424.05,2.16,1.31,2.37,Lookalike,55+
2025-02-08,Search,CMP0388,Search_388,search,cpc,AS240,CR7962,24906,305,120.17,4,246.0,1.22,0.39,2.05,Loyalty,25-34
2025-02-08,Display,CMP0389,Display_389,display,banner,AS130,CR8509,96582,529,284.01,3,322.64,0.55,0.54,1.14,Lookalike,25-34
2025-02-08,Social,CMP0390,Social_390,social,social,AS458,CR5553,133543,3721,4679.74,103,7939.05,2.79,1.26,1.7,Loyalty,45-54
2025-02-08,Social,CMP0391,Social_391,social,social,AS415,CR3254,60909,394,475.65,10,843.84,0.65,1.21,1.77,Prospects,25-34
2025-02-08,Email,CMP0392,Email_392,email,email,AS771,CR8339,122868,1102,807.09,10,873.77,0.9,0.73,1.08,Retargeting,25-34
2025-02-08,Email,CMP0393,Email_393,email,email,AS515,CR7642,120633,2541,745.16,23,1717.28,2.11,0.29,2.3,Lookalike,45-54
2025-02-08,Affiliate,CMP0394,Affiliate_394,affiliate,affiliate,AS606,CR4495,113236,3296,3495.52,27,435.55,2.91,1.06,0.12,Prospects,18-24
2025-02-09,Search,CMP0395,Search_395,search,cpc,AS528,CR8524,17334,501,406.03,9,750.67,2.89,0.81,1.85,Prospects,55+
2025-02-09,Search,CMP0396,Search_396,search,cpc,AS303,CR8207,126073,2567,1913.65,36,3021.97,2.04,0.75,1.58,Lookalike,55+
2025-02-09,Search,CMP0397,Search_397,search,cpc,AS398,CR6418,137166,2429,2972.38,62,7220.1,1.77,1.22,2.43,Retargeting,25-34
2025-02-09,Display,CMP0398,Display_398,display,banner,AS652,CR6695,18618,435,615.58,5,394.8,2.33,1.42,0.64,Lookalike,35-44
2025-02-09,Social,CMP0399,Social_399,social,social,AS824,CR4592,42478,588,449.64,19,1216.88,1.38,0.76,2.71,Retargeting,18-24
2025-02-09,Email,CMP0400,Email_400,email,email,AS856,CR7724,27193,432,275.99,15,1447.13,1.59,0.64,5.24,Lookalike,55+
2025-02-09,Email,CMP0401,Email_401,email,email,AS426,CR4579,108607,2349,2724.66,74,8746.38,2.16,1.16,3.21,Retargeting,35-44
2025-02-09,Email,CMP0402,Email_402,email,email,AS309,CR8493,63605,1410,1385.6,45,3254.16,2.22,0.98,2.35,Loyalty,18-24
2025-02-09,Affiliate,CMP0403,Affiliate_403,affiliate,affiliate,AS232,CR7008,58478,1008,833.29,26,2583.68,1.72,0.83,3.1,Prospects,25-34
2025-02-09,Affiliate,CMP0404,Affiliate_404,affiliate,affiliate,AS911,CR9941,106660,1952,2481.65,26,1659.24,1.83,1.27,0.67,Loyalty,55+
2025-02-10,Search,CMP0405,Search_405,search,cpc,AS400,CR7537,81960,2254,1475.07,27,3184.21,2.75,0.65,2.16,Loyalty,45-54
2025-02-10,Search,CMP0406,Search_406,search,cpc,AS235,CR9814,70095,1665,2349.0,17,1197.13,2.38,1.41,0.51,Prospects,18-24
2025-02-10,Display,CMP0407,Display_407,display,banner,AS565,CR8202,31682,338,506.32,15,1249.6,1.07,1.5,2.47,Lookalike,45-54
2025-02-10,Social,CMP0408,Social_408,social,social,AS908,CR9745,88851,1410,1980.83,16,393.11,1.59,1.4,0.2,Retargeting,18-24
2025-02-10,Email,CMP0409,Email_409,email,email,AS381,CR7395,131813,986,236.89,33,1587.14,0.75,0.24,6.7,Prospects,55+
2025-02-10,Email,CMP0410,Email_410,email,email,AS296,CR3094,101378,1178,1562.49,26,1082.35,1.16,1.33,0.69,Lookalike,35-44
2025-02-10,Email,CMP0411,Email_411,email,email,AS282,CR6298,13702,115,60.49,1,46.73,0.84,0.53,0.77,Prospects,35-44
2025-02-10,Affiliate,CMP0412,Affiliate_412,affiliate,affiliate,AS738,CR7410,118072,2223,2730.88,111,6632.05,1.88,1.23,2.43,Retargeting,45-54
2025-02-10,Affiliate,CMP0413,Affiliate_413,affiliate,affiliate,AS296,CR2474,17102,286,136.71,13,1190.58,1.67,0.48,8.71,Prospects,25-34
2025-02-11,Search,CMP0414,Search_414,search,cpc,AS874,CR9755,120544,740,459.01,25,1117.14,0.61,0.62,2.43,Lookalike,18-24
2025-02-11,Display,CMP0415,Display_415,display,banner,AS968,CR5246,128420,2037,1144.81,11,380.18,1.59,0.56,0.33,Prospects,25-34
2025-02-11,Social,CMP0416,Social_416,social,social,AS414,CR3598,105135,3059,2074.08,57,1769.55,2.91,0.68,0.85,Prospects,45-54
2025-02-11,Social,CMP0417,Social_417,social,social,AS991,CR2703,68537,904,1007.47,19,494.46,1.32,1.11,0.49,Prospects,25-34
2025-02-11,Social,CMP0418,Social_418,social,social,AS910,CR1708,54962,597,579.44,25,1235.01,1.09,0.97,2.13,Retargeting,35-44
2025-02-11,Email,CMP0419,Email_419,email,email,AS180,CR4312,31597,828,711.61,32,2068.47,2.62,0.86,2.91,Prospects,25-34
2025-02-11,Affiliate,CMP0420,Affiliate_420,affiliate,affiliate,AS170,CR4902,80130,2404,1324.26,45,1454.57,3.0,0.55,1.1,Retargeting,35-44
2025-02-12,Search,CMP0421,Search_421,search,cpc,AS867,CR4084,87639,2322,2620.24,93,3063.05,2.65,1.13,1.17,Loyalty,45-54
2025-02-12,Search,CMP0422,Search_422,search,cpc,AS508,CR3928,29216,817,1216.67,6,206.13,2.8,1.49,0.17,Lookalike,45-54
2025-02-12,Display,CMP0423,Display_423,display,banner,AS772,CR9126,113640,2570,552.06,94,4456.08,2.26,0.21,8.07,Lookalike,18-24
2025-02-12,Display,CMP0424,Display_424,display,banner,AS928,CR6860,40190,808,385.76,15,1321.29,2.01,0.48,3.43,Prospects,55+
2025-02-12,Display,CMP0425,Display_425,display,banner,AS440,CR2110,60641,435,426.52,7,752.94,0.72,0.98,1.77,Retargeting,18-24
2025-02-12,Social,CMP0426,Social_426,social,social,AS546,CR9254,113160,671,198.56,21,1190.63,0.59,0.3,6.0,Lookalike,18-24
2025-02-12,Email,CMP0427,Email_427,email,email,AS340,CR6903,148214,4112,4890.09,34,3308.54,2.77,1.19,0.68,Lookalike,55+
2025-02-12,Affiliate,CMP0428,Affiliate_428,affiliate,affiliate,AS977,CR3597,125792,2720,855.91,133,14988.97,2.16,0.31,17.51,Retargeting,35-44
2025-02-12,Affiliate,CMP0429,Affiliate_429,affiliate,affiliate,AS817,CR2445,63078,1792,1131.66,13,742.15,2.84,0.63,0.66,Retargeting,18-24
2025-02-13,Search,CMP0430,Search_430,search,cpc,AS523,CR5354,101386,777,1076.15,17,1101.09,0.77,1.39,1.02,Retargeting,35-44
2025-02-13,Display,CMP0431,Display_431,display,banner,AS291,CR5465,23521,555,127.6,7,123.53,2.36,0.23,0.97,Prospects,45-54
2025-02-13,Social,CMP0432,Social_432,social,social,AS134,CR4044,25978,532,208.93,6,321.18,2.05,0.39,1.54,Loyalty,55+
2025-02-13,Social,CMP0433,Social_433,social,social,AS164,CR2444,57192,610,793.13,10,842.39,1.07,1.3,1.06,Loyalty,45-54
2025-02-13,Social,CMP0434,Social_434,social,social,AS183,CR5940,46412,282,166.8,13,1095.48,0.61,0.59,6.57,Prospects,18-24
2025-02-13,Email,CMP0435,Email_435,email,email,AS444,CR8371,73655,1744,1179.48,45,4798.97,2.37,0.68,4.07,Lookalike,25-34
2025-02-13,Email,CMP0436,Email_436,email,email,AS935,CR7365,148133,3722,5382.61,77,3528.05,2.51,1.45,0.66,Lookalike,55+
2025-02-13,Affiliate,CMP0437,Affiliate_437,affiliate,affiliate,AS929,CR5078,37319,1004,765.95,48,4642.28,2.69,0.76,6.06,Lookalike,35-44
2025-02-13,Affiliate,CMP0438,Affiliate_438,affiliate,affiliate,AS189,CR4575,87608,2357,830.06,38,4167.41,2.69,0.35,5.02,Prospects,18-24
2025-02-14,Search,CMP0439,Search_439,search,cpc,AS327,CR7602,125257,801,1102.58,9,937.94,0.64,1.38,0.85,Lookalike,25-34
2025-02-14,Search,CMP0440,Search_440,search,cpc,AS220,CR8756,21481,259,210.55,11,687.65,1.2,0.81,3.27,Retargeting,35-44
2025-02-14,Search,CMP0441,Search_441,search,cpc,AS158,CR4044,109040,1410,308.85,36,3244.94,1.29,0.22,10.51,Loyalty,55+
2025-02-14,Display,CMP0442,Display_442,display,banner,AS952,CR9583,76956,1463,449.49,39,1761.46,1.9,0.31,3.92,Prospects,55+
2025-02-14,Social,CMP0443,Social_443,social,social,AS261,CR4155,32791,857,1133.43,16,1331.18,2.61,1.32,1.17,Lookalike,25-34
2025-02-14,Social,CMP0444,Social_444,social,social,AS222,CR9912,17625,464,585.26,6,611.89,2.63,1.26,1.05,Retargeting,55+
2025-02-14,Social,CMP0445,Social_445,social,social,AS522,CR4276,113313,2332,814.1,75,3550.23,2.06,0.35,4.36,Retargeting,45-54
2025-02-14,Email,CMP0446,Email_446,email,email,AS929,CR4450,123102,903,331.73,6,175.7,0.73,0.37,0.53,Loyalty,18-24
2025-02-14,Email,CMP0447,Email_447,email,email,AS126,CR1630,36519,820,839.96,40,4441.33,2.24,1.02,5.29,Loyalty,25-34
2025-02-14,Email,CMP0448,Email_448,email,email,AS385,CR3080,92730,2341,3222.21,64,5601.92,2.52,1.38,1.74,Loyalty,45-54
2025-02-14,Affiliate,CMP0449,Affiliate_449,affiliate,affiliate,AS645,CR3858,109503,1819,1988.92,69,4674.93,1.66,1.09,2.35,Retargeting,45-54
2025-02-14,Affiliate,CMP0450,Affiliate_450,affiliate,affiliate,AS126,CR6904,126004,2451,1543.99,105,4620.87,1.94,0.63,2.99,Prospects,45-54
2025-02-14,Affiliate,CMP0451,Affiliate_451,affiliate,affiliate,AS934,CR9714,112646,2904,1656.1,92,9228.08,2.58,0.57,5.57,Prospects,55+
2025-02-15,Search,CMP0452,Search_452,search,cpc,AS717,CR6645,76816,1516,1887.33,24,1347.76,1.97,1.24,0.71,Lookalike,35-44
2025-02-15,Search,CMP0453,Search_453,search,cpc,AS626,CR8303,119225,750,157.62,5,427.54,0.63,0.21,2.71,Retargeting,55+
2025-02-15,Search,CMP0454,Search_454,search,cpc,AS972,CR4330,58236,1627,2308.82,69,6699.98,2.79,1.42,2.9,Retargeting,45-54
2025-02-15,Display,CMP0455,Display_455,display,banner,AS317,CR6854,76204,1975,1508.78,36,2400.62,2.59,0.76,1.59,Lookalike,45-54
2025-02-15,Social,CMP0456,Social_456,social,social,AS610,CR6403,15314,281,71.36,5,248.73,1.83,0.25,3.49,Prospects,25-34
2025-02-15,Social,CMP0457,Social_457,social,social,AS132,CR2061,22298,206,80.02,6,365.29,0.92,0.39,4.56,Lookalike,45-54
2025-02-15,Social,CMP0458,Social_458,social,social,AS266,CR4902,111970,2792,1460.3,140,12301.63,2.49,0.52,8.42,Loyalty,45-54
2025-02-15,Email,CMP0459,Email_459,email,email,AS394,CR1108,11539,338,138.67,6,537.04,2.92,0.41,3.87,Retargeting,25-34
2025-02-15,Email,CMP0460,Email_460,email,email,AS523,CR6413,97209,1759,2023.8,40,1972.95,1.81,1.15,0.97,Loyalty,25-34
2025-02-15,Affiliate,CMP0461,Affiliate_461,affiliate,affiliate,AS930,CR2698,42903,1199,1420.88,10,751.26,2.79,1.19,0.53,Loyalty,55+
2025-02-16,Search,CMP0462,Search_462,search,cpc,AS150,CR5496,40432,666,174.83,8,257.76,1.65,0.26,1.47,Loyalty,18-24
2025-02-16,Display,CMP0463,Display_463,display,banner,AS862,CR1985,30746,463,672.46,20,1899.85,1.51,1.45,2.83,Lookalike,55+
2025-02-16,Display,CMP0464,Display_464,display,banner,AS715,CR7955,52644,448,316.09,21,609.06,0.85,0.71,1.93,Prospects,18-24
2025-02-16,Social,CMP0465,Social_465,social,social,AS108,CR3358,10228,93,114.43,1,23.27,0.9,1.23,0.2,Retargeting,25-34
2025-02-16,Social,CMP0466,Social_466,social,social,AS841,CR9237,53424,670,673.03,11,370.17,1.25,1.0,0.55,Lookalike,55+
2025-02-16,Email,CMP0467,Email_467,email,email,AS320,CR1913,36304,746,1084.94,26,775.79,2.05,1.45,0.72,Prospects,35-44
2025-02-16,Affiliate,CMP0468,Affiliate_468,affiliate,affiliate,AS176,CR7806,137321,995,707.59,31,3708.08,0.72,0.71,5.24,Loyalty,18-24
2025-02-16,Affiliate,CMP0469,Affiliate_469,affiliate,affiliate,AS983,CR3394,117580,2339,997.13,62,2056.7,1.99,0.43,2.06,Loyalty,25-34
2025-02-17,Search,CMP0470,Search_470,search,cpc,AS592,CR4235,67043,744,280.38,13,522.03,1.11,0.38,1.86,Loyalty,45-54
2025-02-17,Search,CMP0471,Search_471,search,cpc,AS829,CR7670,54387,922,1238.96,27,2092.46,1.69,1.34,1.69,Retargeting,55+
2025-02-17,Search,CMP0472,Search_472,search,cpc,AS882,CR3844,111872,2223,3128.28,84,8028.12,1.99,1.41,2.57,Retargeting,55+
2025-02-17,Display,CMP0473,Display_473,display,banner,AS966,CR9997,51054,1024,1357.36,24,2364.25,2.0,1.33,1.74,Loyalty,25-34
2025-02-17,Display,CMP0474,Display_474,display,banner,AS771,CR2266,36282,689,515.98,8,635.55,1.9,0.75,1.23,Retargeting,35-44
2025-02-17,Social,CMP0475,Social_475,social,social,AS995,CR9836,78539,759,188.15,11,817.19,0.97,0.25,4.34,Prospects,18-24
2025-02-17,Email,CMP0476,Email_476,email,email,AS371,CR3277,74901,1803,518.18,12,709.53,2.41,0.29,1.37,Loyalty,35-44
2025-02-17,Affiliate,CMP0477,Affiliate_477,affiliate,affiliate,AS773,CR9155,64389,600,844.0,8,434.87,0.93,1.41,0.52,Lookalike,45-54
2025-02-17,Affiliate,CMP0478,Affiliate_478,affiliate,affiliate,AS677,CR4215,109597,2297,2019.12,106,12713.62,2.1,0.88,6.3,Prospects,35-44
2025-02-18,Search,CMP0479,Search_479,search,cpc,AS434,CR5641,124637,3159,795.18,18,2098.56,2.53,0.25,2.64,Lookalike,45-54
2025-02-18,Search,CMP0480,Search_480,search,cpc,AS800,CR2787,10383,212,237.18,4,306.27,2.04,1.12,1.29,Prospects,18-24
2025-02-18,Display,CMP0481,Display_481,display,banner,AS657,CR5759,62319,1621,1492.52,45,4745.45,2.6,0.92,3.18,Retargeting,35-44
2025-02-18,Display,CMP0482,Display_482,display,banner,AS521,CR2464,71708,926,1064.79,13,1374.44,1.29,1.15,1.29,Prospects,25-34
2025-02-18,Display,CMP0483,Display_483,display,banner,AS966,CR6038,15835,185,58.41,5,439.43,1.16,0.32,7.52,Lookalike,18-24
2025-02-18,Social,CMP0484,Social_484,social,social,AS795,CR9438,82698,639,572.35,6,450.85,0.77,0.9,0.79,Retargeting,45-54
2025-02-18,Social,CMP0485,Social_485,social,social,AS539,CR7905,134962,3289,2731.93,113,10420.63,2.44,0.83,3.81,Lookalike,18-24
2025-02-18,Email,CMP0486,Email_486,email,email,AS904,CR8916,65766,606,365.13,23,1084.13,0.92,0.6,2.97,Lookalike,35-44
2025-02-18,Email,CMP0487,Email_487,email,email,AS118,CR5096,123932,2809,3801.58,70,1064.42,2.27,1.35,0.28,Retargeting,25-34
2025-02-18,Affiliate,CMP0488,Affiliate_488,affiliate,affiliate,AS256,CR2486,91390,1129,1582.7,24,2003.66,1.23,1.4,1.27,Retargeting,45-54
2025-02-19,Search,CMP0489,Search_489,search,cpc,AS326,CR8270,105945,1083,1177.39,43,2093.23,1.02,1.09,1.78,Lookalike,35-44
2025-02-19,Display,CMP0490,Display_490,display,banner,AS758,CR1990,58058,946,1393.99,13,855.35,1.63,1.47,0.61,Lookalike,55+
2025-02-19,Social,CMP0491,Social_491,social,social,AS321,CR3626,141176,3454,1136.87,160,10982.37,2.45,0.33,9.66,Retargeting,25-34
2025-02-19,Social,CMP0492,Social_492,social,social,AS382,CR9980,92123,2053,1733.57,92,10040.3,2.23,0.84,5.79,Prospects,18-24
2025-02-19,Email,CMP0493,Email_493,email,email,AS643,CR8264,139988,1631,1654.86,81,8296.17,1.16,1.01,5.01,Prospects,18-24
2025-02-19,Email,CMP0494,Email_494,email,email,AS650,CR8323,121604,3547,2505.81,65,3133.99,2.92,0.71,1.25,Prospects,18-24
2025-02-19,Affiliate,CMP0495,Affiliate_495,affiliate,affiliate,AS816,CR6648,22015,274,179.99,8,126.88,1.24,0.66,0.7,Prospects,35-44
2025-02-19,Affiliate,CMP0496,Affiliate_496,affiliate,affiliate,AS160,CR1721,112517,580,599.7,25,2780.14,0.52,1.03,4.64,Loyalty,55+
2025-02-19,Affiliate,CMP0497,Affiliate_497,affiliate,affiliate,AS852,CR2620,88745,2380,1175.55,73,8759.47,2.68,0.49,7.45,Loyalty,18-24
2025-02-20,Search,CMP0498,Search_498,search,cpc,AS221,CR6146,34890,843,1214.0,19,1697.48,2.41,1.44,1.4,Loyalty,35-44
2025-02-20,Search,CMP0499,Search_499,search,cpc,AS393,CR3699,141167,1046,716.3,31,1322.95,0.74,0.68,1.85,Retargeting,45-54
2025-02-20,Display,CMP0500,Display_500,display,banner,AS688,CR4936,58437,810,736.95,34,3404.19,1.39,0.91,4.62,Retargeting,18-24
2025-02-20,Social,CMP0501,Social_501,social,social,AS991,CR9620,127096,1102,1433.4,24,1466.97,0.87,1.3,1.02,Retargeting,45-54
2025-02-20,Social,CMP0502,Social_502,social,social,AS175,CR6914,52454,1084,344.93,44,1846.15,2.07,0.32,5.35,Lookalike,55+
2025-02-20,Social,CMP0503,Social_503,social,social,AS417,CR9794,61996,1532,1294.18,75,5043.86,2.47,0.84,3.9,Retargeting,35-44
2025-02-20,Email,CMP0504,Email_504,email,email,AS318,CR6665,49762,793,590.33,5,235.27,1.59,0.74,0.4,Loyalty,55+
2025-02-20,Email,CMP0505,Email_505,email,email,AS387,CR4547,45903,1087,250.08,7,333.93,2.37,0.23,1.34,Retargeting,25-34
2025-02-20,Email,CMP0506,Email_506,email,email,AS416,CR4688,54986,804,462.37,25,2776.07,1.46,0.58,6.0,Prospects,25-34
2025-02-20,Affiliate,CMP0507,Affiliate_507,affiliate,affiliate,AS371,CR4584,43069,1237,794.79,31,3073.08,2.87,0.64,3.87,Retargeting,45-54
2025-02-20,Affiliate,CMP0508,Affiliate_508,affiliate,affiliate,AS515,CR9294,18903,419,392.11,16,878.93,2.21,0.94,2.24,Loyalty,45-54
2025-02-21,Search,CMP0509,Search_509,search,cpc,AS918,CR4765,28164,378,403.93,7,242.52,1.34,1.07,0.6,Retargeting,55+
2025-02-21,Search,CMP0510,Search_510,search,cpc,AS271,CR6024,140620,984,716.84,40,1142.88,0.7,0.73,1.59,Loyalty,18-24
2025-02-21,Search,CMP0511,Search_511,search,cpc,AS598,CR1028,140891,3968,3623.0,50,3685.0,2.82,0.91,1.02,Lookalike,25-34
2025-02-21,Display,CMP0512,Display_512,display,banner,AS955,CR3893,91326,2559,1385.44,71,4100.9,2.8,0.54,2.96,Retargeting,55+
2025-02-21,Display,CMP0513,Display_513,display,banner,AS228,CR5865,68739,1700,2023.83,49,4978.91,2.47,1.19,2.46,Loyalty,35-44
2025-02-21,Display,CMP0514,Display_514,display,banner,AS258,CR8988,39382,227,252.17,10,1091.74,0.57,1.11,4.33,Retargeting,35-44
2025-02-21,Social,CMP0515,Social_515,social,social,AS114,CR2219,77267,2272,845.84,99,9611.01,2.94,0.37,11.36,Prospects,25-34
2025-02-21,Social,CMP0516,Social_516,social,social,AS474,CR2521,32631,817,814.15,33,505.49,2.5,1.0,0.62,Lookalike,55+
2025-02-21,Social,CMP0517,Social_517,social,social,AS774,CR3132,143961,4234,2860.59,207,14310.46,2.94,0.68,5.0,Loyalty,35-44
2025-02-21,Email,CMP0518,Email_518,email,email,AS478,CR3822,13846,235,343.76,2,168.22,1.69,1.46,0.49,Loyalty,25-34
2025-02-21,Email,CMP0519,Email_519,email,email,AS668,CR5189,87253,903,1075.39,25,2979.47,1.03,1.19,2.77,Lookalike,55+
2025-02-21,Affiliate,CMP0520,Affiliate_520,affiliate,affiliate,AS710,CR2023,24994,255,298.38,4,461.54,1.02,1.17,1.55,Retargeting,55+
2025-02-22,Search,CMP0521,Search_521,search,cpc,AS225,CR8754,104748,2007,714.24,75,6687.68,1.92,0.36,9.36,Retargeting,25-34
2025-02-22,Display,CMP0522,Display_522,display,banner,AS566,CR6885,94567,1267,1009.17,31,806.04,1.34,0.8,0.8,Retargeting,18-24
2025-02-22,Display,CMP0523,Display_523,display,banner,AS809,CR2430,55530,545,712.96,4,241.28,0.98,1.31,0.34,Prospects,45-54
2025-02-22,Display,CMP0524,Display_524,display,banner,AS880,CR4912,107567,2704,1467.24,35,2141.63,2.51,0.54,1.46,Loyalty,18-24
2025-02-22,Social,CMP0525,Social_525,social,social,AS915,CR3944,132842,3305,2247.37,64,2832.68,2.49,0.68,1.26,Lookalike,25-34
2025-02-22,Email,CMP0526,Email_526,email,email,AS730,CR5478,85574,1901,2265.31,48,1296.1,2.22,1.19,0.57,Prospects,45-54
2025-02-22,Email,CMP0527,Email_527,email,email,AS375,CR5394,35114,268,242.29,9,431.78,0.76,0.9,1.78,Lookalike,18-24
2025-02-22,Affiliate,CMP0528,Affiliate_528,affiliate,affiliate,AS495,CR9472,77281,2117,1111.7,102,9790.65,2.74,0.53,8.81,Loyalty,55+
2025-02-22,Affiliate,CMP0529,Affiliate_529,affiliate,affiliate,AS401,CR9741,20475,154,195.79,6,476.82,0.75,1.27,2.44,Prospects,55+
2025-02-23,Search,CMP0530,Search_530,search,cpc,AS120,CR2273,131289,3534,1457.05,26,911.84,2.69,0.41,0.63,Loyalty,18-24
2025-02-23,Search,CMP0531,Search_531,search,cpc,AS443,CR1480,62219,473,516.18,4,441.71,0.76,1.09,0.86,Lookalike,18-24
2025-02-23,Search,CMP0532,Search_532,search,cpc,AS453,CR1929,27990,309,197.06,8,217.6,1.1,0.64,1.1,Loyalty,18-24
2025-02-23,Display,CMP0533,Display_533,display,banner,AS130,CR4225,148362,1697,2454.16,71,6464.12,1.14,1.45,2.63,Loyalty,18-24
2025-02-23,Display,CMP0534,Display_534,display,banner,AS303,CR2699,101888,1191,1523.15,39,1660.39,1.17,1.28,1.09,Prospects,18-24
2025-02-23,Display,CMP0535,Display_535,display,banner,AS455,CR6309,23496,216,111.17,4,271.4,0.92,0.51,2.44,Lookalike,35-44
2025-02-23,Social,CMP0536,Social_536,social,social,AS133,CR5739,96949,956,1219.03,13,1152.2,0.99,1.28,0.95,Retargeting,35-44
2025-02-23,Social,CMP0537,Social_537,social,social,AS814,CR2248,49263,376,103.02,15,1257.05,0.76,0.27,12.2,Prospects,18-24
2025-02-23,Email,CMP0538,Email_538,email,email,AS667,CR9953,137072,3199,3450.98,23,1721.16,2.33,1.08,0.5,Lookalike,55+
2025-02-23,Email,CMP0539,Email_539,email,email,AS836,CR2803,54076,863,280.48,19,1963.35,1.6,0.33,7.0,Prospects,35-44
2025-02-23,Affiliate,CMP0540,Affiliate_540,affiliate,affiliate,AS304,CR1041,96726,876,568.67,38,2780.04,0.91,0.65,4.89,Loyalty,18-24
2025-02-23,Affiliate,CMP0541,Affiliate_541,affiliate,affiliate,AS104,CR5740,62689,1758,1519.13,32,900.12,2.8,0.86,0.59,Retargeting,55+
2025-02-23,Affiliate,CMP0542,Affiliate_542,affiliate,affiliate,AS405,CR6259,17616,131,95.09,4,439.85,0.74,0.73,4.63,Retargeting,55+
2025-02-24,Search,CMP0543,Search_543,search,cpc,AS845,CR2341,25317,587,629.13,17,901.91,2.32,1.07,1.43,Lookalike,55+
2025-02-24,Search,CMP0544,Search_544,search,cpc,AS365,CR8590,107357,1564,1109.79,8,817.13,1.46,0.71,0.74,Loyalty,55+
2025-02-24,Search,CMP0545,Search_545,search,cpc,AS112,CR6698,87690,1471,2053.89,10,271.05,1.68,1.4,0.13,Lookalike,18-24
2025-02-24,Display,CMP0546,Display_546,display,banner,AS576,CR1199,115496,2215,1065.32,74,8331.44,1.92,0.48,7.82,Lookalike,25-34
2025-02-24,Social,CMP0547,Social_547,social,social,AS422,CR6680,19814,213,110.9,6,438.9,1.07,0.52,3.96,Lookalike,55+
2025-02-24,Email,CMP0548,Email_548,email,email,AS262,CR6277,135080,2100,2612.23,66,1286.49,1.55,1.24,0.49,Prospects,35-44
2025-02-24,Email,CMP0549,Email_549,email,email,AS914,CR2134,20380,559,667.44,25,797.93,2.74,1.19,1.2,Prospects,18-24
2025-02-24,Email,CMP0550,Email_550,email,email,AS561,CR2902,89963,610,468.04,25,939.41,0.68,0.77,2.01,Prospects,25-34
2025-02-24,Affiliate,CMP0551,Affiliate_551,affiliate,affiliate,AS397,CR9106,109335,802,390.25,14,544.38,0.73,0.49,1.39,Lookalike,35-44
2025-02-24,Affiliate,CMP0552,Affiliate_552,affiliate,affiliate,AS569,CR1923,25007,231,255.38,12,1318.54,0.92,1.11,5.16,Prospects,18-24
2025-02-25,Search,CMP0553,Search_553,search,cpc,AS704,CR7384,61119,986,914.64,17,1543.22,1.61,0.93,1.69,Prospects,45-54
